age,workclass,fnlwgt,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country
45,2,208049,0,1,11,1,0,0,0,0,40,0
62,1,174201,14,0,4,1,1,0,0,0,25,0
31,1,236391,1,3,9,0,0,0,0,0,40,0
32,1,193042,5,4,9,4,0,1,15024,0,60,0
35,1,105138,6,4,11,4,0,1,0,0,40,0
43,4,118261,7,1,4,1,0,0,0,0,30,0
54,1,278329,0,5,1,0,0,0,0,0,43,0
52,1,165681,1,4,6,4,0,1,0,0,40,0
26,0,256141,1,3,0,2,0,0,0,0,40,0
31,1,38223,6,3,9,2,0,1,0,0,45,0
26,0,176077,1,3,0,1,0,0,0,0,40,0
24,1,172496,6,3,9,0,0,1,0,0,30,0
28,1,46868,7,3,11,0,0,0,0,0,40,0
61,4,24046,0,0,4,3,0,0,0,0,40,0
59,5,125000,6,4,1,4,0,1,0,0,40,16
70,2,345339,6,3,1,0,0,1,0,0,40,0
33,1,356015,0,2,6,0,4,1,0,0,35,20
60,4,35649,6,4,6,4,0,1,0,0,40,0
28,1,99478,0,4,5,4,1,1,0,0,40,0
33,0,182771,6,3,0,2,2,1,0,0,80,8
18,6,134935,13,3,12,2,0,1,0,0,40,0
67,0,39100,0,4,0,5,0,0,0,0,5,0
26,1,78172,1,6,12,4,0,1,0,0,40,0
30,1,108023,1,4,6,4,0,1,0,0,40,0
42,1,86185,1,0,1,0,4,0,0,0,40,0
22,1,258509,0,3,7,2,1,1,0,0,24,0
53,1,191025,1,1,5,0,0,0,0,0,43,0
27,1,168470,6,3,1,0,0,1,0,0,40,0
56,5,208809,0,4,9,4,0,1,0,1902,40,0
34,6,230420,6,4,3,4,0,1,0,0,40,0
54,0,410114,0,4,0,4,0,1,0,0,40,0
73,0,180603,0,0,0,0,0,0,0,0,8,0
64,1,166715,1,4,1,4,0,1,0,0,20,0
44,4,158555,1,4,1,4,0,1,0,0,50,0
44,5,121352,1,4,1,4,0,1,0,0,50,0
76,4,237624,2,4,6,4,0,1,0,0,10,0
28,1,472580,1,3,9,2,1,1,0,0,40,0
42,1,210534,12,2,5,3,0,1,0,0,40,29
64,3,271550,1,4,7,4,0,1,0,0,40,0
43,1,130126,6,4,1,4,0,1,15024,0,50,0
43,1,401623,1,4,11,4,1,1,0,0,40,33
29,1,233421,6,4,6,4,0,1,3411,0,45,0
73,1,148003,1,4,5,5,0,0,20051,0,36,0
39,1,89508,6,4,9,4,0,1,0,0,40,0
20,1,210781,1,3,5,2,0,0,0,0,20,0
18,4,60981,8,3,4,2,0,0,0,0,4,0
26,6,30793,6,4,3,5,0,0,0,0,55,0
26,1,248990,0,4,6,4,0,1,0,0,40,2
46,5,201865,5,4,3,4,0,1,0,0,60,0
18,1,32059,8,3,8,2,0,1,0,0,40,0
57,3,135028,0,2,5,3,1,0,0,0,35,0
45,4,225456,6,4,1,4,0,1,0,0,50,0
24,1,376393,10,3,9,0,0,0,0,0,40,0
29,1,29732,6,4,3,5,0,0,0,0,24,0
41,4,100800,7,4,1,4,0,1,7298,0,70,0
56,1,274111,6,4,5,4,0,1,0,0,45,0
45,6,189890,0,3,5,1,0,0,0,0,40,0
23,1,193949,6,3,9,2,0,0,0,0,60,0
29,1,120986,0,4,7,4,4,1,0,0,65,0
25,6,366796,6,3,3,0,0,0,0,0,40,0
42,6,227065,7,3,3,0,0,1,0,0,22,0
39,1,91367,7,4,1,4,0,1,0,1848,45,0
27,1,145284,0,4,10,4,0,1,0,0,40,0
41,1,36699,1,1,1,0,0,1,4650,0,40,0
28,1,444304,6,4,11,4,0,1,0,0,40,0
25,1,161007,0,3,2,2,0,1,0,0,40,0
53,1,268545,0,4,6,4,1,1,0,0,40,33
63,1,102479,6,1,1,0,0,0,0,0,40,0
27,1,492263,3,2,2,2,0,1,0,0,35,2
23,1,313573,6,3,9,2,1,0,0,0,25,0
42,3,172307,0,4,5,4,0,1,0,0,48,0
31,1,80511,9,1,11,0,0,0,0,0,44,0
42,2,455553,0,3,5,1,1,0,0,0,40,0
26,4,202560,1,3,3,2,0,0,0,0,35,0
58,5,210563,0,4,9,5,0,0,15024,0,35,0
19,1,112269,1,3,4,3,0,0,0,0,40,0
50,6,164127,0,3,4,0,1,0,0,0,40,0
28,1,189186,10,3,9,0,0,1,0,0,40,0
23,1,39182,0,4,9,4,0,1,0,0,40,0
39,1,194404,7,4,3,4,0,1,7688,0,40,0
46,4,254291,1,4,9,4,0,1,0,0,60,0
30,6,178383,1,2,8,0,1,1,0,0,40,0
22,2,232742,1,3,5,1,1,0,0,0,40,0
19,1,87653,1,3,4,2,0,0,0,0,25,0
39,1,148903,0,1,9,0,0,0,4687,0,50,0
41,1,86399,1,2,5,0,0,0,0,0,38,0
32,1,170017,0,4,6,4,0,1,0,0,50,0
40,1,168936,10,1,4,0,0,0,0,0,32,0
46,1,184632,10,4,6,4,0,1,0,0,50,0
31,1,467579,6,4,1,4,1,1,0,1887,40,0
38,1,58108,6,4,1,4,0,1,0,0,50,0
20,1,200450,2,3,2,2,0,0,0,0,52,0
50,1,162632,0,4,6,4,0,1,0,0,2,0
22,1,267945,1,3,9,2,0,0,0,0,16,0
24,1,206861,6,3,5,2,0,1,0,0,40,0
55,1,326297,0,2,5,0,0,0,0,0,25,0
30,2,112139,0,4,12,4,0,1,0,0,40,0
25,0,394820,1,2,0,1,0,0,0,0,20,0
51,1,234057,0,4,6,4,0,1,0,0,45,0
28,0,157813,8,1,0,1,0,0,0,0,58,10
33,1,228696,11,4,6,0,0,1,0,2603,32,2
66,1,142723,12,5,8,1,0,0,0,0,40,13
42,6,19700,6,4,3,5,0,0,0,0,50,0
34,1,184942,8,4,7,4,0,1,0,0,50,0
27,2,146243,1,2,4,0,0,0,0,0,30,0
19,0,211553,1,3,0,2,0,0,0,0,35,0
44,1,81853,0,3,9,0,2,0,0,0,40,0
24,1,67222,6,3,2,0,2,1,0,0,45,5
56,4,62539,8,0,4,1,0,0,0,0,65,3
46,0,443179,6,1,0,0,0,0,0,0,8,0
58,0,175017,6,1,0,0,0,1,0,0,25,0
71,1,97870,7,1,3,0,0,0,0,0,15,17
62,0,182687,1,4,0,5,0,0,0,0,45,0
62,6,115763,7,4,3,5,0,0,0,0,40,0
36,1,188834,0,4,6,4,0,1,0,0,40,0
48,6,123075,7,4,3,4,0,1,0,0,35,0
29,1,114982,6,4,11,4,0,1,0,0,40,0
51,1,145166,0,4,5,4,0,1,0,0,50,0
36,1,163237,9,4,5,4,0,1,0,0,40,0
42,1,198422,1,1,5,2,0,0,0,0,40,0
32,1,195891,6,3,5,0,0,1,0,0,55,0
47,1,188081,0,4,2,4,0,1,0,0,40,0
46,6,146497,0,1,3,0,0,0,0,0,40,0
42,1,118652,9,4,11,4,0,1,0,0,40,0
45,2,198660,1,4,3,4,0,1,0,0,40,0
53,1,347446,14,4,2,4,1,1,0,0,40,0
33,1,279524,0,1,2,0,0,0,0,0,40,0
24,1,106085,0,3,4,2,1,1,0,1721,30,0
36,1,208358,14,1,8,0,0,1,4650,0,56,0
27,1,66473,6,4,1,4,0,1,0,0,40,0
24,1,191948,0,1,9,1,0,0,0,0,30,0
46,1,138626,1,4,6,4,0,1,0,0,40,0
30,1,103649,1,3,4,2,1,0,0,0,40,0
49,1,149210,0,4,7,4,1,1,0,0,40,0
42,1,266084,1,4,6,4,0,1,7298,0,45,0
43,1,295510,0,4,1,4,0,1,0,0,45,0
24,4,174391,0,4,5,5,0,0,0,0,40,0
18,1,142647,1,3,4,2,0,0,0,0,20,0
51,0,76437,1,1,0,1,0,0,0,0,40,0
42,1,193882,1,4,3,4,0,1,0,0,40,0
64,5,80333,0,4,1,4,0,1,0,0,40,0
26,1,294493,6,3,6,3,0,1,0,0,40,0
40,4,129298,0,4,4,4,0,1,0,0,45,0
38,1,195025,0,2,4,1,1,0,0,0,32,0
53,1,152810,7,4,1,4,0,1,0,1977,55,0
57,6,198145,7,4,12,4,0,1,0,0,14,0
48,4,218835,7,4,9,4,0,1,0,0,50,16
41,1,116493,0,1,6,0,0,1,13550,0,44,0
49,1,183013,0,4,10,4,0,1,0,0,40,0
40,1,51151,10,4,6,4,0,1,0,0,40,0
26,1,121559,0,4,6,4,0,1,0,0,40,0
27,1,200641,3,4,1,5,0,0,0,0,40,2
21,1,64520,0,3,9,0,0,1,0,0,55,0
53,3,117847,9,4,5,4,0,1,0,0,40,0
68,0,255276,1,4,0,4,0,1,0,0,48,0
37,1,193689,10,4,2,4,0,1,0,0,42,0
61,3,197311,7,0,3,1,0,0,0,0,40,0
52,1,202930,6,1,1,0,0,1,0,0,40,0
76,0,172637,1,4,0,4,0,1,0,0,20,0
22,1,151888,0,3,4,2,0,1,0,0,40,0
46,1,28225,1,4,7,4,0,1,0,0,58,0
71,1,118876,6,3,1,0,0,0,0,0,14,0
24,4,375313,1,3,3,0,2,1,0,0,40,0
24,1,64520,2,3,9,2,0,1,0,0,40,0
26,1,105059,14,4,6,4,0,1,0,0,20,0
48,1,108699,0,3,5,0,0,0,0,0,40,0
35,1,276153,6,3,11,0,2,0,4650,0,40,0
46,2,106705,7,3,1,0,0,0,0,0,38,0
36,6,180805,0,3,7,0,2,1,0,0,40,0
42,1,337629,13,4,6,4,1,1,0,0,60,1
28,2,288731,6,4,3,4,0,1,0,0,20,0
48,1,154033,0,1,9,0,0,0,0,0,52,0
35,1,112158,3,4,6,4,0,1,0,0,40,0
45,2,130206,0,1,5,3,0,0,0,0,40,0
30,4,229741,0,4,6,4,0,1,0,0,40,0
28,3,281860,6,3,3,0,0,0,0,0,40,0
66,1,174788,1,1,5,0,0,0,0,0,20,0
25,1,178505,1,3,1,3,0,0,0,1504,45,0
31,0,26553,6,4,0,5,0,0,0,0,25,0
49,6,46537,0,1,5,0,0,0,594,0,10,0
54,1,329266,0,4,6,4,0,1,0,0,44,0
36,1,383518,1,4,5,5,1,0,99999,0,40,0
39,1,224566,6,4,1,4,0,1,0,0,60,0
31,6,175778,6,1,3,0,0,0,0,0,40,0
31,1,185528,1,1,9,2,0,0,0,0,35,0
27,1,192384,5,4,5,4,0,1,0,0,40,0
18,0,31008,1,3,0,2,0,0,0,0,30,0
38,2,321943,4,4,3,4,0,1,0,0,40,0
22,1,369549,1,3,4,0,1,0,0,0,30,0
33,4,118267,9,1,9,0,0,1,0,0,60,0
45,1,75673,10,0,5,0,2,0,0,0,40,0
25,1,276310,14,4,2,4,0,1,0,0,40,2
44,1,252930,3,1,5,1,3,0,0,0,42,0
36,5,77146,6,4,9,4,0,1,15024,0,45,0
39,1,403489,8,1,7,2,0,1,0,0,40,0
31,1,244147,0,1,6,1,0,1,0,0,55,0
42,1,31251,10,4,9,4,0,1,0,0,37,0
23,1,193586,0,4,5,5,0,0,3908,0,40,0
41,1,187802,1,1,11,0,0,1,0,0,50,0
61,1,162391,2,4,7,4,0,1,0,1651,40,0
50,1,165001,6,4,6,4,0,1,0,0,50,0
77,4,72931,2,5,5,0,0,1,0,0,20,18
49,1,177211,6,4,4,4,0,1,0,0,40,0
33,1,228528,3,3,6,1,0,0,0,0,35,0
48,1,172709,0,1,4,1,1,0,0,0,40,0
41,1,210259,1,1,5,1,1,0,0,0,37,0
41,1,233130,1,4,6,4,0,1,0,0,40,0
38,1,295127,1,4,2,4,0,1,0,0,40,0
40,1,244172,0,4,8,4,0,1,0,0,40,0
39,1,175972,1,4,4,5,0,0,0,0,15,0
61,1,125155,0,4,2,4,0,1,0,0,40,0
33,1,119409,0,4,2,5,3,0,0,0,40,31
21,1,202373,10,3,6,2,1,1,0,0,40,0
58,0,210031,0,1,0,1,0,1,0,0,40,0
61,6,35001,2,4,5,4,0,1,2885,0,40,0
90,4,282095,1,4,10,4,0,1,0,0,40,0
27,4,420054,0,3,6,1,0,1,9562,0,50,0
44,6,231793,4,5,3,1,0,0,0,0,38,0
25,1,167835,6,3,1,0,0,0,3325,0,40,0
47,4,199058,5,3,3,0,0,1,0,0,40,0
47,1,47247,1,4,5,5,0,0,0,0,40,0
25,2,143062,0,3,5,2,0,0,0,0,40,0
34,1,170772,0,4,6,4,0,1,0,0,50,0
41,1,200652,14,1,4,3,0,0,0,0,35,0
44,5,118212,6,4,1,4,0,1,99999,0,70,0
20,4,188274,1,3,3,2,0,1,0,0,10,0
72,1,496538,0,0,5,0,0,0,6360,0,40,0
44,4,231348,1,4,4,4,0,1,0,0,40,0
35,4,111095,0,4,1,4,0,1,0,0,50,0
28,1,77009,2,1,4,1,0,0,0,0,50,0
35,1,82622,0,1,1,0,0,1,0,0,50,0
45,1,178922,0,3,9,0,0,0,0,0,20,0
30,0,58798,2,0,0,0,0,0,0,0,44,0
37,1,170408,10,1,2,0,0,0,0,0,30,0
29,1,107458,0,4,7,4,0,1,0,0,40,0
82,0,403910,0,3,0,0,0,1,0,0,3,0
44,1,184378,10,4,1,4,0,1,0,0,40,0
39,1,238008,0,0,5,2,0,0,0,0,40,0
45,1,103538,0,4,5,4,0,1,0,0,40,0
47,1,85129,0,1,4,0,2,0,0,0,40,0
28,1,330466,6,3,3,0,2,1,0,0,40,20
67,4,252842,0,4,10,4,0,1,1797,0,20,0
33,1,268571,1,4,4,4,0,1,0,0,40,0
46,5,168796,6,4,9,4,0,1,0,0,55,0
56,3,141877,6,4,5,4,0,1,0,0,40,0
30,1,45781,0,3,5,1,0,0,0,0,40,0
51,0,172175,4,3,0,0,0,1,0,2824,40,0
25,5,98756,1,1,5,2,0,0,0,0,50,0
50,1,211319,6,4,1,4,0,1,7298,0,50,0
60,1,165441,2,1,2,1,0,0,0,0,40,0
28,1,188711,6,3,7,1,0,1,0,0,20,0
47,1,145868,8,1,4,1,1,0,0,0,40,0
81,4,123959,6,0,3,0,0,0,0,1668,3,30
19,2,149528,1,3,10,2,0,1,0,0,12,0
46,6,133969,7,1,3,0,4,1,0,0,40,0
19,1,238969,0,3,8,2,0,1,0,0,10,0
43,1,75993,1,4,9,4,0,1,7688,0,40,0
33,0,202498,2,2,0,0,0,1,0,0,40,32
30,1,113364,6,3,9,2,0,1,0,0,18,0
40,1,128700,1,1,5,1,0,0,0,0,40,0
46,6,144531,6,3,3,0,0,0,0,0,40,0
22,1,306779,1,3,8,2,0,1,0,0,50,0
34,1,216864,0,1,4,1,0,0,0,3770,45,0
41,5,64506,0,4,10,4,0,1,0,0,50,0
57,1,31532,6,4,7,4,0,1,0,0,40,0
51,4,175897,14,4,6,4,0,1,0,0,20,0
55,1,277034,1,1,12,0,0,1,0,0,40,0
22,1,83315,0,3,5,1,0,1,0,0,40,0
22,1,103440,0,3,4,0,0,0,0,0,24,0
22,1,107882,0,3,3,2,0,0,0,0,20,0
39,4,202027,5,4,3,4,0,1,0,1977,50,0
20,1,54012,0,3,8,2,0,1,0,0,40,0
38,1,252897,1,1,9,2,0,0,0,0,25,0
40,5,37869,0,4,1,4,0,1,0,0,50,0
51,1,90363,1,4,5,4,0,1,15024,0,40,0
51,1,146574,7,4,1,4,0,1,0,0,50,0
19,1,192453,1,3,4,3,0,0,0,0,25,0
38,1,210610,9,4,11,4,0,1,0,0,40,0
41,1,648223,11,5,10,1,0,1,0,0,40,2
32,1,80058,0,4,5,4,0,1,0,0,40,0
35,1,155961,0,3,4,2,1,0,0,0,35,33
35,6,190226,0,3,12,2,0,1,0,0,40,0
38,6,223237,7,4,3,4,0,1,0,0,40,0
38,4,243484,6,4,5,5,0,0,0,0,28,0
32,1,288273,6,4,6,4,0,1,0,0,70,2
43,1,174196,0,3,4,1,1,0,0,0,40,0
24,1,200967,0,4,6,5,0,0,0,0,36,0
43,1,156771,3,4,5,4,0,1,0,0,40,0
57,5,195835,0,4,1,4,0,1,0,0,40,0
32,1,212276,6,4,3,4,0,1,0,0,60,0
25,1,262885,8,3,4,1,1,0,0,0,32,0
40,1,256202,10,4,8,4,1,1,0,0,40,0
30,1,504725,3,3,9,3,0,1,0,0,18,32
40,1,120277,0,3,8,2,0,1,0,0,40,23
30,1,198183,10,3,3,0,0,0,0,0,40,0
45,4,298130,0,4,1,4,0,1,0,0,25,0
67,3,44774,6,0,5,0,0,0,0,0,40,0
22,1,184543,1,1,5,1,0,0,0,0,40,0
22,1,222490,1,3,9,2,0,0,0,0,30,0
44,0,191982,1,1,0,1,0,0,0,0,10,14
40,1,153799,11,5,2,1,0,0,0,0,40,27
23,5,201682,6,3,5,2,0,0,0,0,35,0
33,1,382764,6,3,1,2,0,1,0,0,40,0
34,1,183811,1,3,8,0,0,1,0,0,40,0
47,1,205730,0,4,6,4,0,1,0,0,56,0
35,5,89622,1,4,9,4,0,1,0,0,50,0
66,1,193132,14,2,4,0,1,0,0,0,30,0
52,4,194791,1,4,6,4,0,1,0,0,40,0
29,1,143582,0,4,5,5,2,0,0,0,35,4
47,1,102308,6,4,3,4,0,1,0,0,50,0
46,6,111558,1,1,2,2,0,0,0,0,40,0
36,1,167482,3,3,8,0,0,1,0,0,40,0
34,1,287737,6,3,9,0,0,0,0,0,40,0
68,1,236943,14,1,10,0,1,1,0,0,20,0
41,0,344572,0,1,0,1,0,0,0,0,40,0
39,3,209609,0,4,5,4,0,1,0,0,50,0
25,1,50103,0,3,9,1,0,0,0,0,40,0
24,1,278130,10,3,2,0,0,1,0,0,40,0
45,1,187666,10,0,1,0,0,0,0,0,45,0
63,0,301611,0,4,0,4,0,1,0,0,20,0
23,1,45834,6,3,1,0,0,0,0,0,50,0
47,1,573583,0,4,7,4,0,1,0,0,48,18
41,2,214985,0,1,1,0,0,0,0,0,40,0
30,1,326199,14,4,6,4,0,1,2580,0,40,0
49,6,119904,6,4,3,5,0,0,7688,0,30,0
22,1,290504,0,3,4,3,0,1,0,0,40,0
47,1,296066,1,4,3,4,0,1,0,0,40,0
48,5,250674,10,4,6,4,0,1,0,0,60,0
42,1,187795,1,4,1,4,0,1,99999,0,55,0
37,1,272950,0,1,6,0,0,1,0,0,40,0
50,1,183173,0,4,3,4,0,1,99999,0,40,0
54,2,187686,1,1,5,0,0,0,0,0,38,0
25,1,132661,10,3,5,2,0,0,0,0,60,0
50,1,200618,9,1,6,0,0,1,0,0,40,0
64,1,253759,0,3,1,0,0,1,0,0,3,0
46,1,192793,1,1,1,0,0,1,0,0,40,0
34,1,304872,14,1,4,1,0,0,0,0,40,0
30,1,191571,0,2,4,2,0,0,0,0,36,0
38,6,421446,6,4,1,4,1,1,0,0,50,0
20,1,127185,1,3,3,2,0,0,0,0,15,0
44,2,185832,6,4,5,4,0,1,0,0,46,0
28,1,338376,6,3,3,2,0,1,0,0,40,0
40,4,284706,5,4,3,4,4,1,0,1977,60,0
34,2,252529,6,3,3,0,0,1,0,0,48,0
40,1,260425,9,2,11,1,0,0,1471,0,32,0
20,1,435469,0,3,4,2,0,0,0,0,40,2
51,1,21698,0,3,5,0,0,0,0,0,40,0
42,5,204033,6,4,5,5,0,0,0,0,35,1
48,5,54190,5,4,3,4,0,1,15024,0,40,0
42,1,202188,1,1,1,0,0,0,0,1741,50,0
42,4,37618,1,4,10,4,0,1,0,0,60,0
18,1,183315,8,3,9,2,1,0,0,0,10,0
40,2,182460,7,4,3,5,2,0,0,0,38,5
24,1,177526,10,3,6,2,0,1,0,0,40,0
39,4,230329,1,3,3,0,0,1,0,1564,12,0
35,1,176279,1,0,5,1,0,0,0,0,30,0
41,2,88913,9,1,3,1,2,0,0,0,36,0
42,4,93099,1,4,3,2,0,0,0,0,25,0
42,1,124692,7,4,1,4,0,1,0,0,40,0
46,1,155933,6,3,2,0,0,0,0,1602,8,0
21,1,307371,1,3,12,2,0,1,0,0,15,0
21,1,277530,0,3,1,2,0,0,0,0,40,0
24,1,82804,0,3,8,1,1,0,0,0,40,0
34,1,227359,1,4,4,4,0,1,0,0,42,0
30,1,27153,0,3,8,0,0,1,0,0,50,0
22,1,440969,1,3,4,2,0,0,0,0,24,0
27,1,252506,1,1,1,2,0,0,0,0,40,0
37,1,189878,5,4,3,4,0,1,0,0,50,0
56,1,91262,0,4,7,4,2,1,0,0,45,0
43,2,33331,5,4,3,4,0,1,0,1977,70,0
68,1,123653,12,2,4,0,0,1,0,0,12,18
54,4,242606,7,4,9,4,0,1,4386,0,45,0
39,6,272166,6,2,3,0,1,1,0,0,30,0
47,3,34845,6,4,5,4,0,1,0,0,45,17
81,0,162882,0,1,0,0,0,0,0,0,35,0
43,6,114859,1,4,7,4,0,1,0,0,17,0
39,1,316211,6,3,3,0,0,1,0,0,40,0
19,1,237455,0,3,8,2,0,0,0,0,25,0
35,2,194828,1,3,3,2,1,0,0,0,40,0
59,1,195820,0,4,7,4,0,1,0,0,40,0
24,1,274398,1,3,5,2,1,0,0,0,20,0
41,1,202872,3,5,6,0,0,0,0,0,40,0
20,0,137876,1,3,0,2,0,1,0,0,40,0
58,1,201344,6,1,6,2,0,0,0,0,20,0
77,1,117898,6,4,1,4,0,1,0,0,50,0
18,1,112974,8,3,3,3,0,1,0,0,3,0
21,1,120326,1,3,5,2,0,0,0,0,40,0
27,1,132686,13,3,2,2,0,1,0,0,50,0
50,6,120190,7,1,3,0,0,0,0,0,45,0
32,4,134737,6,4,2,4,0,1,0,0,70,0
34,1,163110,6,4,6,4,0,1,0,0,45,0
41,6,185057,7,3,3,0,0,0,0,0,40,0
19,1,240468,1,5,9,2,0,0,0,1602,40,0
42,1,314649,0,5,8,3,2,1,0,0,40,1
41,6,90692,0,1,3,1,2,0,0,0,40,0
36,2,340091,4,4,3,5,0,0,0,0,36,0
32,1,239824,6,3,11,0,0,1,0,0,40,0
53,5,148532,6,4,9,4,0,1,0,0,60,0
59,6,62020,0,0,6,0,1,1,0,0,40,0
64,6,266080,0,1,5,0,0,0,0,0,35,0
55,4,185195,6,4,1,4,0,1,0,0,40,0
45,1,325390,0,4,9,4,0,1,0,0,40,0
51,2,167065,0,4,1,4,0,1,0,0,40,0
35,1,403037,0,2,5,1,0,0,0,0,40,0
44,1,111502,0,4,9,5,0,0,0,0,40,0
50,1,209320,6,4,9,4,0,1,0,0,40,0
30,1,228406,0,2,5,1,1,0,0,0,40,0
52,1,416059,6,4,3,4,1,1,0,0,40,0
19,1,229745,0,3,10,2,0,1,0,0,20,0
47,1,34458,0,4,10,4,0,1,0,0,40,0
38,4,245090,14,4,6,4,0,1,0,0,40,2
60,1,83850,0,4,9,4,0,1,0,0,40,0
34,1,112820,0,2,8,0,0,1,2463,0,40,0
21,1,149637,1,3,4,0,0,0,0,0,40,0
51,1,98791,1,4,9,4,0,1,0,0,40,0
58,5,229498,1,0,9,0,0,0,0,0,20,0
56,6,183169,7,0,3,0,0,0,0,0,40,0
23,1,314894,0,3,1,2,0,0,0,0,45,0
51,1,95329,7,1,12,1,0,1,0,0,40,0
60,6,138502,6,4,12,4,0,1,7298,0,48,0
50,4,225772,4,1,3,0,0,0,0,0,60,0
40,3,219240,0,1,5,1,0,0,0,0,22,0
43,1,190044,3,4,7,4,0,1,0,0,40,0
47,5,188610,0,4,2,4,0,1,0,0,48,0
40,1,137142,0,4,9,4,0,1,0,0,40,0
42,1,318947,0,1,2,0,0,0,0,0,40,0
17,1,295991,3,3,5,2,0,0,0,0,20,0
48,6,121622,7,3,3,1,0,0,0,1380,40,0
40,1,101272,0,1,5,0,0,0,0,0,32,0
24,1,151443,0,3,2,3,1,0,0,0,30,0
48,0,175653,9,1,0,0,0,0,14084,0,40,0
46,4,368561,9,1,6,0,0,1,0,0,40,0
25,1,102460,6,4,1,4,0,1,0,0,40,0
45,2,103406,6,4,1,4,0,1,0,1977,60,0
27,1,108431,1,3,6,0,1,1,0,0,40,0
22,5,269583,2,4,6,4,0,1,2580,0,40,0
20,1,38772,3,3,8,1,0,1,0,0,50,0
30,1,295010,0,3,5,0,0,0,0,0,40,0
36,1,156400,1,1,5,1,0,0,0,0,40,0
27,1,127796,12,3,10,0,0,1,0,0,35,2
36,1,70282,1,1,5,1,1,0,0,0,40,0
30,1,110643,7,4,5,4,0,1,4386,0,40,0
41,1,132222,5,4,3,4,0,1,0,2415,40,0
51,2,237141,7,4,1,4,0,1,0,0,40,0
30,4,189265,9,1,5,0,0,0,0,0,40,0
51,4,159755,10,4,11,4,0,1,0,0,38,0
23,1,522881,12,4,4,4,0,1,0,0,35,2
46,5,192779,5,4,3,4,0,1,15024,0,60,0
31,1,339482,11,4,2,4,0,1,0,0,40,2
40,6,183765,9,3,3,0,0,1,0,0,40,0
22,3,218445,1,3,1,0,0,0,0,0,40,0
18,1,87157,13,3,4,2,0,1,0,0,25,0
56,4,78090,1,1,9,1,0,0,0,0,48,0
29,6,30069,0,4,4,5,0,0,2635,0,40,0
43,1,125461,6,4,9,4,0,1,0,0,65,0
30,1,173005,0,4,5,4,0,1,0,0,44,0
37,4,255454,1,3,3,0,1,1,0,0,40,0
33,1,409172,6,4,1,2,0,1,0,0,55,0
37,6,223020,10,3,4,1,1,0,0,0,32,0
31,1,194901,0,4,9,4,0,1,0,0,50,0
34,1,108116,6,4,3,4,0,1,0,0,50,0
48,1,85341,0,4,6,4,0,1,0,0,40,0
28,2,155397,6,3,1,0,0,1,0,0,55,0
79,0,142370,5,4,0,4,0,1,0,0,10,0
26,1,77698,1,4,3,5,2,0,0,0,40,0
37,1,128715,6,4,1,4,0,1,0,0,60,0
18,1,194897,0,3,8,2,4,1,0,0,40,0
24,1,140001,1,3,8,3,0,1,0,0,40,18
66,1,151227,6,4,4,4,0,1,0,0,40,0
34,1,234386,9,1,6,0,0,1,0,0,50,0
38,6,282753,10,1,1,2,0,1,0,0,40,0
61,1,159046,2,4,7,4,0,1,0,0,40,0
20,1,247564,0,3,8,2,0,1,0,0,35,0
32,5,209691,6,4,6,4,0,1,0,0,50,10
34,1,226443,5,4,3,4,0,1,0,0,55,0
29,6,152461,6,3,11,0,0,0,0,0,42,0
39,0,361838,6,4,0,5,0,0,0,0,6,0
46,1,192894,2,4,10,4,1,1,0,0,30,0
31,4,36592,0,4,10,4,0,1,0,0,91,0
30,1,89735,10,4,3,4,0,1,0,0,40,0
35,1,189240,1,1,4,1,1,0,0,0,40,0
34,1,213722,0,3,8,2,0,1,0,0,40,0
39,2,189385,1,2,1,1,1,0,0,0,30,0
30,1,123178,3,3,6,0,0,1,0,0,50,0
46,1,265275,7,4,3,4,0,1,0,0,60,0
49,1,122066,12,4,4,4,0,1,0,2603,40,3
23,1,237720,6,3,3,0,0,1,0,0,38,0
68,1,144137,1,1,14,3,0,0,0,0,30,0
26,1,123384,7,3,4,2,0,0,0,0,40,0
25,2,108542,1,4,12,4,0,1,0,0,40,0
49,1,122206,10,4,9,4,0,1,0,0,25,0
49,1,259087,1,1,6,0,0,0,0,0,40,0
23,1,181557,0,3,4,2,1,1,0,0,25,0
19,1,414871,0,3,6,2,0,1,0,0,40,0
44,4,89172,6,4,3,4,0,1,0,0,80,0
74,1,183701,3,0,4,0,1,0,0,0,6,0
28,1,232945,0,2,8,0,3,1,0,0,30,0
56,1,165315,3,4,6,4,0,1,0,0,70,1
32,1,168443,7,4,1,5,0,0,0,0,40,0
53,1,22154,1,4,6,4,0,1,0,0,40,0
32,6,161478,6,1,5,1,2,0,0,0,46,0
43,1,183891,0,1,1,1,0,0,0,0,40,0
55,1,170287,1,4,3,4,0,1,0,0,40,14
40,4,177810,6,4,6,4,0,1,0,0,30,0
48,4,115971,0,4,9,4,0,1,0,0,50,0
32,1,185410,0,3,5,0,0,0,0,0,40,0
40,3,118686,6,3,3,0,0,0,0,0,45,0
33,1,70447,0,3,7,3,2,1,0,0,40,0
46,1,117059,10,4,7,4,4,1,0,0,60,0
25,1,201579,14,3,6,0,0,1,0,0,40,2
19,0,63574,1,3,0,2,0,1,0,0,50,0
23,1,230315,1,3,4,0,2,1,0,0,40,27
33,0,192644,0,3,0,0,0,1,0,0,40,0
58,5,104333,0,1,9,0,0,1,0,0,50,0
